date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare,report_date,epsEstimated,time,revenueEstimated,updatedFromDate,fiscalDateEnding,surprise(%),QuarterAvgPrice,QuarterAvgVolume
2025-01-31,NDSN,USD,72331,2025-02-20,2025-02-20 13:27:56,2025,Q1,615420000.0,279524000.0,335896000.0,0.5457996165,0,0.0,0.0,194949000.0,0.0,194949000.0,474473000.0,941000.0,26559000.0,37031000.0,180445000.0,0.2932062656,140947000.0,0.229025706,-24092000.0,116855000.0,0.189878457,22203000.0,94652000.0,0.1538006565,1.66,1.65,57129000,57486000,https://www.sec.gov/Archives/edgar/data/72331/000007233125000032/0000072331-25-000032-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233125000032/ndsn-20250131.htm,10.772462322113112,1.6568117768558877,2.785310437781162,2.4107371037476586,2.282973621103117,50.352903078996654,-18.7335503859686,50.352903078996654,40.64053282921108,12580948380.0,14745718380.0,33.22948374043866,20.44286565272497,79.06479543997688,91.34965387045013,4.373531346435094,4.373531346435094,23.96041464365799,81.71863105101278,92.66926245270923,107.06794348075483,0.0075234391828893,0.0109469489771485,0.7978812567983644,0.3909024672631953,11.996841142730473,2.5327568291166305,5.30693926729169,1.6811266534251783,0.003545201733035,0.4712208933778473,0.0,0.0,0.6722000379458424,0.134481718429884,0.0347713756459003,0.5778671923523534,0.0075281921289525,43.32515278050046,0.0207186602672437,0.0491778918743109,-39.03272418561501,741957000.0,-1070229000.0,-1768891000.0,5315059000.0,562980500.0,93192500.0,474584500.0,77.69786487276981,28.50968074297735,152.04798156866676,1.158332988266472,3.1568224425722224,0.5919184133289852,0.0329039970993644,0.3745733340335031,2025-02-19,2.09,amc,639586838.0,2025-05-11,2025-01-31,-0.0143540669856458,211.66441666666665,340465.75
2024-10-31,NDSN,USD,72331,2024-12-18,2024-12-18 17:04:14,2024,Q4,744482000.0,341658000.0,402824000.0,0.5410795694,0,0.0,0.0,223932000.0,0.0,223932000.0,565590000.0,1288000.0,28570000.0,34279000.0,213171000.0,0.2863346595,178892000.0,0.2402905644,-30820000.0,148072000.0,0.1988926529,25904000.0,122168000.0,0.1640979903,2.12,2.12,57626415,57603000,https://www.sec.gov/Archives/edgar/data/72331/000007233124000177/0000072331-24-000177-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233124000177/ndsn-20241031.htm,12.919110099075224,2.1200000034706306,1.6725142454202644,1.3146228166371272,2.012132804027458,50.88277658778531,-6.049777693094391,50.88277658778531,38.7616512323385,14285012014.349998,16374185014.349998,29.23231127289879,19.18785412454565,148.2139842328882,188.56359167271668,4.871786027091677,4.871786027091677,21.99406434856719,76.81244172213856,169.8901755984063,216.1408848601449,0.0085521804165986,0.0053032507024774,0.7520397709290524,0.3674616720041406,9.800455971966167,2.412653720029443,6.261533076653833,0.7889218125859472,0.0031255836505526,0.3654721367297492,0.0,0.0,0.5467151455282366,0.2139840839999585,0.0277024830687645,0.5645925155356019,0.0,49.26569239552768,0.0315652614328189,0.0449122786378824,-39.363150562116346,746555000.0,-348627000.0,-1793742000.0,4571981000.0,566602000.0,98072000.0,457551000.0,71.88846741761385,25.772878141299195,125.63484537168748,1.251939333706654,3.492043050317358,0.7163617683751454,0.0416643930547522,0.357891428783137,2024-12-11,2.59,amc,736831150.0,2025-04-25,2024-10-31,0.0733590733590733,247.06546875,290715.671875
2024-07-31,NDSN,USD,72331,2024-08-22,2024-08-22 13:42:47,2024,Q3,661604000.0,292603000.0,369001000.0,0.5577369544,0,0.0,0.0,201943000.0,0.0,201943000.0,494546000.0,1027000.0,18803000.0,33382000.0,201619000.0,0.3047427162,167058000.0,0.2525045193,-17624000.0,149434000.0,0.2258662281,32107000.0,117327000.0,0.1773371987,2.05,2.04,57229000,57624000,https://www.sec.gov/Archives/edgar/data/72331/000007233124000111/0000072331-24-000111-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233124000111/ndsn-20240731.htm,11.560642331684983,2.050131926121372,2.8804976497929373,2.4981914763494038,2.888815111219836,49.865575145468206,-9.798878191126876,49.865575145468206,28.515787450418493,14326135570.0,15773938570.0,30.5260842985843,21.65364110555559,86.90512211249151,100.20448887521071,5.020096514874953,5.020096514874953,23.841963727546997,78.23636943938816,95.68777643647482,110.33118067553106,0.0081897172776789,0.009979592842845,0.5652643164782425,0.3099562483067115,7.180885730015524,2.3619833020431558,8.88464606711695,1.4050303851628354,0.0027218086698589,0.3323446436029217,0.0,0.0,0.6560903625222649,0.132722265359604,0.0330696307761138,0.6554130968785573,0.0068152550468255,47.96037605620808,0.0271713753936362,0.0655519257941942,-27.29909224344301,705871000.0,-560780000.0,-1126475000.0,4618454000.0,534412000.0,100753500.0,440872500.0,73.25936663018966,30.237044732965828,134.7731568029036,1.2285118496084793,2.9764813590356543,0.6677887654706995,0.0411131711634872,0.3823061734435338,2024-08-21,2.33,amc,657264471.0,2025-04-25,2024-07-31,0.0343347639484978,244.47265625,242099.65625
2024-04-30,NDSN,USD,72331,2024-05-23,2024-05-23 13:12:45,2024,Q2,650642000.0,284765000.0,365877000.0,0.562332281,0,0.0,0.0,197261000.0,-785000.0,197261000.0,482026000.0,1554000.0,20109000.0,32720000.0,202105000.0,0.3106239683,168616000.0,0.2591532671,-19340000.0,149276000.0,0.2294287796,31059000.0,118217000.0,0.1816928511,2.07,2.05,57222000,57681000,https://www.sec.gov/Archives/edgar/data/72331/000007233124000075/0000072331-24-000075-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233124000075/ndsn-20240430.htm,11.370486875677187,2.065936178392926,2.142672398727762,1.8914228793121528,2.192268707839642,48.72725525147671,-11.132309251686417,48.72725525147671,29.22909021005907,14774148180.0,16301140180.0,31.243704754815298,22.70703117843607,120.49905536343468,136.50569781301107,5.2986772734787975,5.2986772734787975,25.053931624457075,80.65678820415131,132.95331609682893,150.61433581875804,0.0080016119074825,0.0073257015349632,0.5926389508049971,0.3195048755083025,7.55543900447787,2.2118762529348768,8.385101198468348,1.0371435580331083,0.002635752635317,0.3294027085782924,0.0,0.0,0.6622910741586555,0.117259885162469,0.0220966368602088,0.4393948655256723,0.0082749038641833,47.59218936654185,0.0278284153992921,0.0676845756896163,-28.636761210723147,649579001.0,-637013000.0,-1198010000.0,4567228001.0,533992500.0,103177500.0,447397500.0,73.35135143442938,32.61699998244166,140.19286077994136,1.226971258742973,2.759297300439914,0.641972775926669,0.0423979591653752,0.2512495194156093,2024-05-20,2.32,amc,661065050.0,2025-04-25,2024-04-30,0.0086206896551724,252.1192063492064,252635.88888888888
2024-01-31,NDSN,USD,72331,2024-02-22,2024-02-22 12:02:05,2024,Q1,633193000.0,284766000.0,348427000.0,0.5502698229,0,187967000.0,0.0,187967000.0,-541000.0,187967000.0,472733000.0,1044000.0,21442000.0,33544000.0,193685000.0,0.305886199,159435000.0,0.2517952662,-20736000.0,138699000.0,0.2190469572,29127000.0,109572000.0,0.1730467646,1.92,1.9,57064000,57555000,https://www.sec.gov/Archives/edgar/data/72331/000007233124000041/0000072331-24-000041-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233124000041/ndsn-20240131.htm,11.096190242534698,1.9201598205523625,3.020398149446236,2.888441048647133,2.3868112995934387,47.73529721015001,-13.101184634796018,47.73529721015001,31.147168091966915,14364150080.0,15983889080.0,32.77331362026795,22.685263545238183,83.3400060340226,87.14735587832017,5.273246731696823,5.273246731696823,25.24331298671969,82.52517789193794,92.73764232170625,96.9743188574618,0.0076281575582089,0.0114748174505288,0.6446260178629183,0.3346510828790963,8.362748793143506,2.18987819025522,7.435640332058576,1.5729931004271165,0.0027049981922773,0.3546070163910488,0.2968557769905858,0.0,0.6616203650146548,0.0436886444336141,0.0118921087251438,0.2244812783210112,0.0073579461554375,45.41295513191962,0.0259384349228033,0.0617131811587019,-30.80793495023132,656432000.0,-747606000.0,-1314998000.0,4627820000.0,564294000.0,104736500.0,452996000.0,76.42721887323454,32.60139904342513,142.60666652620046,1.1775909332678696,2.760617723187886,0.631106540755335,0.0402251569126938,0.1319571007991027,2024-02-21,2.04,amc,630420000.0,2025-04-25,2024-01-31,0.0833333333333333,260.4914754098361,217394.31147540984
2023-10-31,NDSN,USD,72331,2023-12-20,2023-12-20 17:04:04,2023,Q4,719313000.0,335220000.0,384093000.0,0.5339719983,71400000,0.0,0.0,199054000.0,1462000.0,199054000.0,534274000.0,1052000.0,25921000.0,31261000.0,218814000.0,0.3041985895,185039000.0,0.2572440648,-24459000.0,160580000.0,0.2232407867,32802000.0,127778000.0,0.1776389416,2.24,2.22,57020000,57552000,https://www.sec.gov/Archives/edgar/data/72331/000007233123000242/0000072331-23-000242-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233123000242/ndsn-20231031.htm,12.615099964924587,2.24093300596282,2.8623290073658367,2.6810066643283057,2.350666432830586,45.56401262714837,-3.264486145212206,45.56401262714837,30.918572430726066,12121881800.0,13743258800.0,23.716684014462583,16.85202658647904,74.27168555848293,79.29484205637434,4.665743593296536,4.665743593296536,19.10608983849868,62.807950131161626,84.20598492739416,89.90101981409163,0.0105411026198919,0.0126111607522851,0.6685973380137488,0.3307562974006858,7.409841235021525,2.111893542052848,7.138574900659696,1.2772934307940331,0.0032015656183019,0.3037220804833382,0.0,0.0992613785653811,0.5301452653105524,0.0633478340787941,0.0143734368765752,0.3307315824829659,0.0078449854235916,47.93102069700142,0.0306297522402861,0.0517829491292847,-32.429375657663975,647221000.0,-186141000.0,-1424400000.0,3824268000.0,562339500.0,105697500.0,447258000.0,73.93129277518966,28.544836226955432,122.09817433327368,1.2173464932321971,3.1529345372460496,0.7371117585619262,0.0491820820150419,0.1813223430375307,2023-12-13,2.39,amc,650420000.0,2025-04-25,2023-10-31,0.0292887029288702,231.87015873015872,205496.68253968252
2023-07-31,NDSN,USD,72331,2023-08-24,2023-08-24 16:22:16,2023,Q3,648677000.0,288357000.0,360320000.0,0.5554690547,0,0.0,0.0,189324000.0,2542000.0,189324000.0,477681000.0,603000.0,11486000.0,27102000.0,201243000.0,0.3102360651,170996000.0,0.2636073115,-8944000.0,162052000.0,0.2498192475,34161000.0,127891000.0,0.1971566743,2.24,2.22,56989000,57530000,https://www.sec.gov/Archives/edgar/data/72331/000007233123000148/0000072331-23-000148-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233123000148/ndsn-20230731.htm,11.382494867430555,2.244134833037955,3.336907122427135,3.180824369615189,2.511677692186211,45.26849041043008,8.230114583516118,45.26849041043008,14.90785941146537,14339002290.0,15033962290.0,28.02973291709346,22.104995691229995,75.40215857640916,79.10213540977095,5.558170765553689,5.558170765553689,23.17634553098075,74.70551666393365,79.05663069828098,82.93593213513394,0.008919100326052,0.0126418837471292,0.3248686141516067,0.199688255891306,3.453337507391561,2.226449038892641,14.88734111091764,1.4869459148806403,0.0025862329365734,0.2899656738941755,0.0,0.0,0.502922064925881,0.0467746769944312,0.0137125256483581,0.3282045605490369,0.0090291470176991,47.80944900126482,0.0355094311720771,0.0613017986321882,-14.983115162575231,648312000.0,469026000.0,-440305000.0,3109827000.0,530822000.0,95241500.0,439960000.0,74.0605416871571,32.795285011288094,137.24893101259897,1.2152220055339804,2.74429693076374,0.6557428122462995,0.0495738826873028,0.1560827528119461,2023-08-21,2.32,amc,707460000.0,2025-04-25,2023-07-31,0.0129310344827587,239.38714285714283,210290.73015873012
2023-04-30,NDSN,USD,72331,2023-05-25,2023-05-25 12:46:52,2023,Q2,650165000.0,298040000.0,352125000.0,0.5415932879,0,0.0,0.0,179618000.0,-1405000.0,179618000.0,477658000.0,438000.0,9475000.0,27101000.0,198641000.0,0.3055239824,172507000.0,0.2653280321,-10880000.0,161627000.0,0.2485938185,34064000.0,127563000.0,0.1962009644,2.23,2.21,57184000,57680000,https://www.sec.gov/Archives/edgar/data/72331/000007233123000099/0000072331-23-000099-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233123000099/ndsn-20230430.htm,11.36970131505316,2.2307463626189143,2.877867935086737,2.772121572467823,2.2571523503077784,43.66609541130386,6.75942571348629,43.66609541130386,16.765476357022944,12439235520.0,13259404520.0,24.37861197996284,19.132428721939817,75.58720723348404,78.47058446514973,4.981668224534862,4.981668224534862,20.39390696207886,66.75059287861015,80.57097686062905,83.64446678988904,0.0102548906478137,0.0127436287981787,0.380152679092768,0.2263811033086381,4.128900881489723,1.1666501748802494,18.206543535620053,1.2900919545636274,0.0029956824870858,0.292122323871342,0.0,0.0,0.5033181775362707,0.0367446891254678,0.0093007159720993,0.2231282978487878,0.0076457514630901,46.815378124523065,0.0355698493255677,0.061250506567613,-16.631614612479016,165049000.0,386531000.0,-540672000.0,2630189000.0,537250000.0,88005000.0,443953000.0,73.06851337737343,25.79090055026171,132.92212454704068,1.23172069390794,3.48960284750843,0.6770881845794552,0.0510864628862932,0.1057463626189143,2023-05-22,2.11,amc,638730000.0,2025-04-25,2023-04-30,0.0710900473933648,223.0324193548387,237248.48387096773
2023-01-31,NDSN,USD,72331,2023-02-23,2023-02-23 13:04:47,2023,Q1,610477000.0,281610000.0,328867000.0,0.5387049799,0,183279000.0,1369000.0,184648000.0,-3196000.0,184648000.0,466258000.0,587000.0,9943000.0,26434000.0,168044000.0,0.2752667177,144219000.0,0.2362398583,-13139000.0,131080000.0,0.214717344,26819000.0,104261000.0,0.170786123,1.82,1.81,57170000,57762000,https://www.sec.gov/Archives/edgar/data/72331/000007233123000045/0000072331-23-000045-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233123000045/ndsn-20230131.htm,10.678275319223369,1.8237012419100929,2.157372747944726,1.9946650341087984,2.133881406331992,42.79665908693371,5.939688647892251,42.79665908693371,17.947454958894525,13909461000.0,14803580000.0,33.35250237385024,22.78457828878074,112.77606071170858,121.97536721182094,5.685023204866994,5.685023204866994,24.24920185363249,88.09347551831664,120.02545870257912,129.8161090893147,0.0074956894447599,0.0081983766301224,0.4153019289364998,0.2397950358036004,5.320743376734665,1.427585312934227,14.50457608367696,1.1829639078850194,0.0026743667493657,0.3567872934270724,0.3002226128093277,0.0,0.4972628411182929,0.0754193794238549,0.0152372652859976,0.3518952863736097,0.0102198772435325,41.90569421146709,0.0297557444859416,0.048941703320174,-18.102042154976385,352955000.0,339572000.0,-612322000.0,2821515000.0,541981000.0,94939000.0,415562500.0,80.59011232200393,28.95557686161713,143.08948545861298,1.116762310001482,3.108209531798415,0.6289770328794109,0.0426131684299368,0.1627077138359279,2023-02-20,1.97,amc,623854208.0,2025-04-25,2023-01-31,-0.0101522842639594,228.81370967741933,278199.9032258064
2022-10-31,NDSN,USD,72331,2022-12-19,2022-12-19 08:12:18,2022,Q4,683581000.0,320398000.0,363183000.0,0.5312947551,63031000,0.0,0.0,185574000.0,5026000.0,185574000.0,505972000.0,570000.0,5095000.0,24681000.0,207886000.0,0.3041131921,177609000.0,0.2598214403,-69000.0,177540000.0,0.2597205013,36291000.0,141249000.0,0.2066309625,2.47,2.44,57170000,57823000,https://www.sec.gov/Archives/edgar/data/72331/000007233122000185/0000072331-22-000185-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233122000185/ndsn-20221031.htm,11.956987930732902,2.470683925135561,3.0337589644918665,2.8228966241035507,2.859139408780829,40.132499562707714,8.565366450935805,40.132499562707714,12.995487143606788,12863250000.0,13437650000.0,22.766975341418345,18.81744811514656,74.16541743542435,79.70536295194721,5.6064287660038135,5.6064287660038135,19.65772893044131,64.63951396438432,77.47722555350553,83.26455370697401,0.0109808174450469,0.012546207218238,0.3215938981204032,0.1931373229067827,2.763052827030199,1.358147836917393,34.8594700686948,1.2279024984247675,0.0028949915456824,0.2636408045366692,0.0,0.0922070683649779,0.4723863495075745,0.0695053044280442,0.0176350717764244,0.4884323973907054,0.0107434232373339,47.23326407061624,0.0415678672156862,0.0700750415988236,-13.43115707538919,298768000.0,489682000.0,-393029000.0,2456903000.0,534037000.0,99836500.0,391488500.0,70.74241384707884,27.886690928158103,107.69673968002296,1.2722212192893156,3.2273459849309,0.8356798940004904,0.0615631707981476,0.2108623403883155,2022-12-14,2.33,amc,651288285.0,2025-04-25,2022-10-31,0.0472103004291845,228.33126984126983,229581.2063492064
