date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare,report_date,epsEstimated,time,revenueEstimated,updatedFromDate,fiscalDateEnding,surprise(%),QuarterAvgPrice,QuarterAvgVolume
2025-03-31,EL,USD,1001250,2025-05-01,2025-05-01 12:01:58,2025,Q3,3550000000.0,889000000.0,2661000000.0,0.7495774648,0,0.0,0.0,2258000000.0,97000000.0,2355000000.0,3244000000.0,27000000.0,87000000.0,-22000000.0,306000000.0,0.0861971831,306000000.0,0.0861971831,-65000000.0,241000000.0,0.0678873239,82000000.0,159000000.0,0.0447887324,0.44,0.44,360300000,361400000,https://www.sec.gov/Archives/edgar/data/1001250/000100125025000060/0001001250-25-000060-index.htm,https://www.sec.gov/Archives/edgar/data/1001250/000100125025000060/el-20250331.htm,9.852900360810436,0.4412989175686928,0.7882320288648349,0.4496253122398002,7.302248126561199,12.0593949486539,12.0593949486539,12.0593949486539,26.28087704690536,23779800000.0,30530800000.0,37.38962264150943,6.698535211267606,83.73169014084506,146.7888888888889,5.472911392405063,5.472911392405063,8.600225352112677,99.77385620915032,107.50281690140844,188.46172839506173,0.0066863472358892,0.006812504730906,2.1592635212888376,0.471789198431057,22.062091503267972,1.4135777598710717,3.5172413793103448,1.7861635220125789,0.0052986147907047,0.7924528301886793,0.0,0.0,0.0,0.4295774647887324,0.0343661971830985,0.5754716981132075,0.0211267605633802,10.942598118862009,0.0135292733834195,0.0079955747762244,-29.382459061892867,2053000000.0,4345000000.0,-8524000000.0,6987000000.0,1701500000.0,1173500000.0,1980500000.0,45.43098591549296,122.90213723284587,198.32395950506185,1.9810267857142856,0.7322899505766063,0.4538029606942317,0.0365937859608745,0.3386067166250347,2025-05-01,0.29,bmo,3375338240.0,2025-05-11,2025-03-31,1.2413793103448278,,
2024-12-31,EL,USD,1001250,2025-02-04,2025-02-04 12:47:06,2025,Q2,4004000000.0,957000000.0,3047000000.0,0.760989011,0,0.0,0.0,2585000000.0,1042000000.0,3627000000.0,3627000000.0,23000000.0,90000000.0,203000000.0,-353000000.0,-0.0881618382,-580000000.0,-0.1448551449,-70000000.0,-650000000.0,-0.1623376623,-60000000.0,-590000000.0,-0.1473526474,-1.64,-1.64,360000000,360000000,https://www.sec.gov/Archives/edgar/data/1001250/000100125025000011/0001001250-25-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1001250/000100125025000011/el-20241231.htm,11.122222222222222,-1.6388888888888888,2.936111111111111,2.5694444444444446,7.183333333333334,11.580555555555556,-5.727777777777778,11.580555555555556,26.31388888888889,26992800000.0,33789800000.0,-11.437627118644068,6.741458541458542,25.53718070009461,29.181405405405407,6.474646198129048,6.474646198129048,8.439010989010988,-95.72181303116147,31.967644276253548,36.52951351351352,-0.0218576805666696,0.0342683974985922,2.2506596306068603,0.4748481781376518,-19.254957507082157,1.3707016497714173,-6.444444444444445,-1.7915254237288136,0.0046679114430514,-0.2135593220338983,0.0,0.0,0.315334008097166,0.1248817407757805,0.0329670329670329,0.6502463054187192,0.0264735264735264,,-0.0347958716762418,-0.0436100229137408,-29.98819444444445,1865000000.0,-2062000000.0,-8695000000.0,13036000000.0,1794000000.0,1134000000.0,2128500000.0,36.21128871128871,106.55172413793105,188.2758620689655,2.485412787088765,0.8446601941747572,0.478021978021978,-0.1415207483809067,0.3666666666666666,2025-02-04,0.31,bmo,3977468681.0,2025-05-04,2024-12-31,1.0,57.60357142857144,4888760.678571428
2024-09-30,EL,USD,1001250,2024-10-31,2024-10-31 12:02:53,2025,Q1,3361000000.0,928000000.0,2433000000.0,0.7238916989,0,0.0,0.0,2298000000.0,256000000.0,2554000000.0,3482000000.0,35000000.0,92000000.0,204000000.0,157000000.0,0.046712288,-121000000.0,-0.0360011901,-59000000.0,-180000000.0,-0.0535554894,-24000000.0,-156000000.0,-0.0464147575,-0.43,-0.43,359600000,359600000,https://www.sec.gov/Archives/edgar/data/1001250/000100125024000177/0001001250-24-000177-index.htm,https://www.sec.gov/Archives/edgar/data/1001250/000100125024000177/el-20240930.htm,9.346496106785317,-0.4338153503893214,-1.8631813125695216,-2.2552836484983314,6.53503893214683,14.137931034482758,-6.354282536151279,14.137931034482758,28.092324805339267,35848524000.0,43508524000.0,-57.44955769230769,10.666029157988694,-53.50525970149253,-44.20286559802712,7.051243902439024,7.051243902439024,12.945112764058315,277.1243566878981,-64.93809552238805,-53.64799506781751,-0.0043516435990502,-0.0226229676848062,1.9689221085759243,0.4695782708636299,48.789808917197455,1.3151658767772512,-1.315217391304348,4.294871794871795,0.0066948363062311,-1.5384615384615383,0.0,0.0,0.3456865412581508,-0.2104477611940298,0.0419518000595061,0.6911764705882353,0.0220172567688188,,-0.0061250316375601,-0.0111843991970174,-31.348025583982203,1729000000.0,-2285000000.0,-9018000000.0,14304000000.0,1852000000.0,1287500000.0,2215000000.0,52.93960130913418,110.07543103448276,218.69612068965515,1.7000505816894285,0.8176211453744493,0.411529933481153,-0.030684500393391,0.3921023359288098,2024-10-31,0.08869,bmo,3370422368.0,2025-04-25,2024-09-30,0.5785319652722968,72.33166666666666,3868026.35
2024-06-30,EL,USD,1001250,2024-08-19,2024-08-19 12:59:14,2024,Q4,3871000000.0,1093000000.0,2778000000.0,0.7176440196,360000000,0.0,0.0,2444000000.0,567000000.0,3011000000.0,4104000000.0,41000000.0,91000000.0,207000000.0,26000000.0,0.0067166107,-233000000.0,-0.0601911651,-46000000.0,-279000000.0,-0.0720743994,7000000.0,-284000000.0,-0.0733660553,-0.79,-0.79,359400000,359400000,https://www.sec.gov/Archives/edgar/data/1001250/000100125024000116/0001001250-24-000116-index.htm,https://www.sec.gov/Archives/edgar/data/1001250/000100125024000116/el-20240630.htm,10.77072899276572,-0.7902058987200891,2.473567056204786,1.8697829716193657,9.44629938786867,14.785754034501949,-5.598219254312744,14.785754034501949,27.593210907067338,37873572000.0,44304572000.0,-33.339411971830984,9.783924567295273,42.602443194600674,56.35948214285714,7.12713059841927,7.12713059841927,11.44525238956342,1704.022,49.83641394825647,65.92942261904761,-0.007498632555704,0.0177432432303982,1.849077907414377,0.4320070345130798,247.34615384615384,1.389337074710628,-2.56043956043956,-3.1083916083916083,0.0062576616750065,-0.8345070422535211,0.0,0.0929992250064582,0.3220927676412398,0.2440944881889764,0.0560578661844484,1.028436018957346,0.0126582278481012,,-0.0130838607579403,-0.0184188339062196,-32.42417918753478,2220000000.0,-2012000000.0,-9509000000.0,14515000000.0,1790500000.0,1318500000.0,2241000000.0,40.15241539653836,118.57273559011894,179.0942360475755,2.24145917776491,0.7590277777777777,0.5025287356321839,-0.0534437335340609,0.6037840845854201,2024-08-19,0.2721,bmo,3806595211.0,2025-04-25,2024-06-30,1.3520764424843807,78.97046875,4574068.96875
2024-03-31,EL,USD,1001250,2024-05-01,2024-05-01 13:06:35,2024,Q3,3940000000.0,1107000000.0,2833000000.0,0.719035533,0,0.0,0.0,2284000000.0,18000000.0,2302000000.0,3409000000.0,45000000.0,94000000.0,206000000.0,759000000.0,0.1926395939,531000000.0,0.1347715736,-45000000.0,486000000.0,0.1233502538,151000000.0,330000000.0,0.0837563452,0.92,0.91,359100000,360800000,https://www.sec.gov/Archives/edgar/data/1001250/000100125024000049/0001001250-24-000049-index.htm,https://www.sec.gov/Archives/edgar/data/1001250/000100125024000049/el-20240331.htm,10.971874129768867,0.9189640768588136,1.4870509607351712,0.9997215260373156,10.306321358952935,18.33472570314676,-3.639654692286271,15.995544416597047,27.663603453077137,54593973000.0,60732973000.0,41.35907045454546,13.856338324873096,102.23590449438204,152.07234818941504,9.50452176183844,9.50452176183844,15.414460152284263,80.01709222661397,113.73215917602997,169.17262674094707,0.0060446232773716,0.0065758174441709,1.713091922005571,0.4334801762114537,8.088274044795783,1.575701624815362,5.648936170212766,1.594029850746269,0.0043228214953324,0.7151515151515152,0.0,0.0,0.3476211453744493,0.3277153558052434,0.0444162436548223,0.8495145631067961,0.0220812182741116,18.186119458110788,0.019768756063652,0.0222837463704504,-27.48816485658591,3118000000.0,-1307000000.0,-7582000000.0,15978000000.0,1803000000.0,1224500000.0,2455000000.0,42.3502538071066,97.3170731707317,187.5609756097561,2.1251348435814457,0.924812030075188,0.4798439531859558,0.0574512534818941,0.4873294346978557,2024-05-01,0.49,bmo,3915649100.0,2025-04-25,2024-03-31,0.979591836734694,94.79671875,4006957.171875
2023-12-31,EL,USD,1001250,2024-02-05,2024-02-05 12:01:24,2024,Q2,4279000000.0,1154000000.0,3125000000.0,0.7303108203,0,0.0,0.0,2544000000.0,7000000.0,2551000000.0,3705000000.0,40000000.0,146000000.0,200000000.0,865000000.0,0.2021500351,574000000.0,0.1341434915,-55000000.0,519000000.0,0.121290021,195000000.0,313000000.0,0.0731479318,0.87,0.87,358700000,360000000,https://www.sec.gov/Archives/edgar/data/1001250/000100125024000007/0001001250-24-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1001250/000100125024000007/el-20231231.htm,11.929188737106218,0.8725954836911067,3.749651519375522,3.102871480345693,10.98132143852802,18.29383886255924,-4.151101198773349,15.924170616113743,28.845832171731253,52459875000.0,58721875000.0,41.90085862619809,12.259844589857444,39.00362453531599,47.13376010781671,9.184151785714286,9.184151785714286,13.723270623977564,67.88656069364161,43.65938661710037,52.759995507637015,0.0059664648457511,0.0212162152502269,1.785889355742297,0.4381308250654984,7.239306358381503,1.356099787039854,3.9315068493150687,4.151234567901234,0.0045368007453315,0.7603833865814696,0.0,0.0,0.3457887729244513,0.1724907063197026,0.0542182752979668,1.1317073170731706,0.0254732414115447,17.681786833513694,0.0189184974455206,0.0205488445378151,-28.34262614998606,2341000000.0,-1489000000.0,-7806000000.0,15431000000.0,1830500000.0,1254500000.0,2733000000.0,36.84973124561813,97.64298093587522,203.00693240901217,2.442351598173516,0.9217252396166136,0.4433346139070303,0.054796918767507,0.64678003902983,2024-02-05,0.55,bmo,4193990000.0,2025-04-25,2023-12-31,0.5999999999999999,131.1747619047619,2820054.73015873
2023-09-30,EL,USD,1001250,2023-11-01,2023-11-01 12:19:24,2024,Q1,3518000000.0,1070000000.0,2448000000.0,0.6958499147,0,0.0,0.0,2349000000.0,1000000.0,2350000000.0,3420000000.0,41000000.0,95000000.0,198000000.0,310000000.0,0.088118249,98000000.0,0.0278567368,-52000000.0,46000000.0,0.0130756111,10000000.0,31000000.0,0.0088118249,0.09,0.09,358400000,360500000,https://www.sec.gov/Archives/edgar/data/1001250/000100125023000177/0001001250-23-000177-index.htm,https://www.sec.gov/Archives/edgar/data/1001250/000100125023000177/el-20230930.htm,9.815848214285714,0.0864955357142857,-1.1383928571428572,-1.9614955357142856,8.621651785714286,17.209821428571427,-5.027901785714286,14.905133928571429,28.53515625,51806720000.00001,58848720000.00001,417.7961290322581,14.726185332575328,-126.9772549019608,-73.69376955903273,9.698000748783228,9.698000748783228,16.727890847072203,189.8345806451613,-144.23705882352942,-83.71083926031295,0.0005983779710431,-0.0135696681820427,1.896667914638712,0.4473289183222958,22.716129032258063,1.451640175853906,1.0315789473684212,-11.333333333333334,0.0045553935860058,7.612903225806452,0.0,0.0,0.3518763796909492,-0.7230392156862745,0.0838544627629334,1.4532019704433496,0.0227401932916429,5.385872235860376,0.0041580727662734,0.0021117166212534,-29.377092633928573,2671000000.0,-1802000000.0,-7897000000.0,15531000000.0,1680500000.0,1463500000.0,2921000000.0,48.83740761796475,105.72897196261682,240.8130841121495,1.842849659507596,0.8512330946698489,0.3737338456164862,0.0058030700112317,0.8231026785714286,2023-11-01,-0.2,bmo,3534160000.0,2025-04-25,2023-09-30,-1.5499999999999998,141.86049180327868,2812512.229508197
2023-06-30,EL,USD,1001250,2023-08-18,2023-08-18 14:09:00,2023,Q4,3609000000.0,1163000000.0,2446000000.0,0.6777500693,344000000,7155000000.0,-4735000000.0,2420000000.0,31000000.0,2451000000.0,3614000000.0,53000000.0,99000000.0,203000000.0,237000000.0,0.0656691604,-5000000.0,-0.0013854253,-43000000.0,-48000000.0,-0.0133000831,-16000000.0,-33000000.0,-0.0091438071,-0.0921,-0.0921,358300000,358300000,https://www.sec.gov/Archives/edgar/data/1001250/000100125023000112/0001001250-23-000112-index.htm,https://www.sec.gov/Archives/edgar/data/1001250/000100125023000112/el-20230630.htm,10.072564889757189,-0.09210159084566,1.9927435110242813,-5.367010884733464,11.244766955065588,15.587496511303376,-6.985766117778398,15.587496511303376,28.657549539492045,70362954000.0,76502954000.0,-533.0526818181818,19.496523690773067,98.54755462184876,-36.59019968798752,12.598559355416294,12.598559355416294,21.19782599057911,322.7972742616034,107.1469943977591,-39.7831274050962,-0.0004689967962402,-0.0273297223990908,1.8207699194270368,0.4342942558189195,25.90717299578059,1.4645833333333331,-0.0505050505050505,-22.3125,0.0033824617425811,-7.212121212121212,1.982543640897756,0.0953172623995566,0.345419602818706,3.69327731092437,0.7306733167082294,13.45408163265306,0.0091438071487946,,-0.0001764975819831,-0.0021530632217655,-31.321518280770302,2899000000.0,-2503000000.0,-8691000000.0,16320000000.0,1678000000.0,1595000000.0,3038000000.0,36.209476309226936,129.23473774720551,230.53310404127257,2.4855371900826446,0.6964071856287425,0.3903994629070157,-0.0059086839749328,7.359754395757744,2023-08-18,0.0175,bmo,3472000000.0,2025-04-25,2023-06-30,3.0,132.72317460317458,2814711.365079365
2023-03-31,EL,USD,1001250,2023-05-03,2023-05-03 12:50:49,2023,Q3,3751000000.0,1159000000.0,2592000000.0,0.6910157291,0,0.0,0.0,2281000000.0,14000000.0,2295000000.0,3454000000.0,37000000.0,58000000.0,189000000.0,527000000.0,0.1404958678,297000000.0,0.0791788856,-17000000.0,280000000.0,0.0746467609,125000000.0,156000000.0,0.0415889096,0.44,0.43,357900000,361200000,https://www.sec.gov/Archives/edgar/data/1001250/000100125023000054/0001001250-23-000054-index.htm,https://www.sec.gov/Archives/edgar/data/1001250/000100125023000054/el-20230331.htm,10.480581167924,0.4358759430008382,0.7432243643475831,0.069851913942442,15.454037440625871,18.70913663034367,3.3053925677563565,16.42078792958927,26.599608829281923,88208034000.0,92139034000.0,141.35902884615385,23.515871500933084,331.60915037593986,3528.32136,15.009023991832567,15.009023991832567,24.563858704345503,174.83687666034157,346.38734586466165,3685.56136,0.0017685463888697,0.0002834208956522,1.610005104645227,0.4165529385868369,7.459203036053131,1.4606493506493508,5.120689655172414,1.7161290322580645,0.0026754932549567,1.5128205128205128,0.0,0.0,0.2427030596522122,0.9060150375939848,0.0642495334577446,1.2751322751322751,0.0183950946414289,12.690236188960249,0.0093335631158509,0.0090687129403557,-20.98770606314613,3547000000.0,1183000000.0,-4772000000.0,13929000000.0,1918000000.0,1513500000.0,3083000000.0,45.68381764862704,118.0327868852459,240.4918032786885,1.970063025210084,0.7625,0.3742331288343558,0.0265441551812149,0.6733724504051412,2023-05-03,0.51,bmo,3533260000.0,2025-04-25,2023-03-31,-0.0784313725490196,166.73079365079363,2516455.301587302
2022-12-31,EL,USD,1001250,2023-02-02,2023-02-02 12:04:19,2023,Q2,4620000000.0,1219000000.0,3401000000.0,0.7361471861,0,2630000000.0,0.0,2630000000.0,215000000.0,2845000000.0,4064000000.0,26000000.0,52000000.0,175000000.0,755000000.0,0.1634199134,556000000.0,0.1203463203,-24000000.0,532000000.0,0.1151515152,135000000.0,394000000.0,0.0852813853,1.1,1.09,357700000,360400000,https://www.sec.gov/Archives/edgar/data/1001250/000100125023000010/0001001250-23-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1001250/000100125023000010/el-20221231.htm,12.915851272015656,1.1014816885658374,3.916689963656696,3.1702544031311155,10.42773273693039,18.789488398098964,3.217780262790048,16.499860218059826,21.04836455129997,88748947000.0,92500947000.0,56.312783629441626,19.209728787878788,63.34685724482512,78.26185802469136,15.03709708573365,15.03709708573365,20.02185,122.5178105960265,66.0249443254818,81.5705,0.0044394892933208,0.0127776163924513,1.266858691968824,0.3606675992475037,4.96953642384106,1.6564102564102563,10.692307692307692,3.5289672544080606,0.0026591864802632,0.5989847715736041,0.5692640692640693,0.0,0.2686797549563455,0.1905781584582441,0.0577922077922077,1.4751381215469612,0.0242424242424242,20.22181031997379,0.0258768725480909,0.0259877316799683,-20.39837852949399,3712000000.0,1151000000.0,-4643000000.0,14037000000.0,2044000000.0,1449500000.0,3043500000.0,37.63636363636363,111.26333059885152,226.58736669401148,2.391304347826087,0.8088918380889184,0.3971977842945585,0.0667570315147407,0.7464355605255801,2023-02-02,1.29,bmo,4579853738.0,2025-04-25,2022-12-31,0.193798449612403,212.15274193548387,2315816.7580645164
